date,temperature,humidity,rainfall,wind_speed,pressure
2025-08-03,26.8,76,0.6,9.2,950.1
2025-08-04,26.4,80,4.1,6.2,950.9
2025-08-05,26.5,79,6.6,7.3,950.5
2025-08-06,26.6,79,7.0,9.6,950.3
2025-08-07,26.1,83,23.7,7.6,949.9
2025-08-08,26.0,80,3.9,7.2,950.7
2025-08-09,24.8,85,5.4,9.8,952.1
2025-08-10,24.7,86,15.0,11.7,951.1
2025-08-11,24.8,84,9.7,14.1,950.5
2025-08-12,24.9,83,4.4,16.4,948.9
2025-08-13,23.8,88,11.8,17.3,947.1
2025-08-14,24.1,85,8.8,14.2,947.1
2025-08-15,24.4,85,4.8,18.1,946.0
2025-08-16,24.2,86,2.0,21.2,944.7
2025-08-17,23.8,88,7.5,17.4,945.0
2025-08-18,23.6,88,15.6,23.4,946.0
2025-08-19,23.8,85,7.4,25.5,946.3
2025-08-20,24.6,82,2.8,21.8,948.0
2025-08-21,25.8,76,0.1,20.8,950.7
2025-08-22,25.6,75,0.1,19.1,950.8
2025-08-23,25.3,74,0.1,20.9,950.0
2025-08-24,25.6,72,0.1,21.1,950.7
2025-08-25,25.6,71,0.1,21.0,950.1
2025-08-26,24.2,84,19.8,18.3,949.6
2025-08-27,23.3,91,25.8,17.0,947.5
2025-08-28,23.7,89,17.6,19.3,946.5
2025-08-29,24.9,81,1.7,18.2,947.7
2025-08-30,25.8,77,0.4,17.8,949.6
2025-08-31,25.0,84,2.9,16.2,949.4
2025-09-01,24.8,83,8.7,18.3,947.7
2025-09-02,24.3,84,4.5,21.0,947.1
2025-09-03,24.9,79,0.2,16.7,947.0
2025-09-04,25.4,76,0.3,18.7,948.0
2025-09-05,25.5,75,0.6,15.8,949.5
2025-09-06,25.6,78,0.2,13.9,950.7
2025-09-07,25.6,73,0.0,13.6,950.9
2025-09-08,26.2,73,0.5,9.7,950.7
2025-09-09,27.2,67,0.9,8.7,951.4
2025-09-10,26.1,79,12.2,10.4,951.7
2025-09-11,24.2,87,20.5,14.7,951.0
2025-09-12,23.8,89,6.6,12.8,950.7
2025-09-13,24.1,89,11.5,9.6,950.2
2025-09-14,25.0,85,7.2,10.1,950.4
2025-09-15,25.2,84,4.5,13.4,950.1
2025-09-16,25.2,85,7.6,10.1,950.1
2025-09-17,25.4,85,1.2,7.2,950.5
2025-09-18,25.8,83,6.3,10.0,950.5
2025-09-19,25.5,82,16.2,11.2,951.1
2025-09-20,25.7,82,2.2,11.6,950.7
2025-09-21,25.4,84,9.3,11.6,949.9
2025-09-22,24.7,87,6.8,11.7,950.4
2025-09-23,24.7,86,10.2,16.8,950.6
2025-09-24,25.0,80,0.0,19.1,949.2
2025-09-25,23.6,84,6.0,18.0,948.4
2025-09-26,23.7,88,16.9,17.8,947.2
2025-09-27,23.4,92,10.5,14.5,947.3
2025-09-28,23.9,82,3.3,19.2,948.2
2025-09-29,25.0,76,0.0,14.8,949.2
2025-09-30,25.2,79,0.1,13.6,949.0
2025-10-01,25.4,75,0.2,16.4,948.8
2025-10-02,25.1,78,0.0,13.5,950.3
2025-10-03,25.8,76,0.0,15.9,952.4
2025-10-04,26.0,79,0.8,11.6,953.4
2025-10-05,25.4,80,2.3,12.4,953.5
2025-10-06,24.6,82,10.2,12.2,954.2
2025-10-07,24.7,82,3.4,9.5,954.2
2025-10-08,25.9,75,0.7,9.5,954.0
2025-10-09,25.8,76,1.1,8.4,954.5
2025-10-10,26.3,60,0.0,9.7,953.5
2025-10-11,26.1,57,0.0,12.9,953.5
2025-10-12,26.9,57,0.0,9.4,953.1
2025-10-13,25.5,70,0.2,10.4,953.6
2025-10-14,24.9,82,2.1,12.5,952.3
2025-10-15,25.7,75,0.7,13.0,952.4
2025-10-16,26.8,66,0.0,13.9,953.0
2025-10-17,26.9,65,0.7,14.0,954.3
2025-10-18,27.1,60,0.0,11.2,953.5
2025-10-19,26.2,68,1.3,13.8,952.5
2025-10-20,25.7,74,10.8,9.4,952.3
2025-10-21,25.4,77,2.2,14.7,953.1
2025-10-22,25.1,81,5.1,15.5,953.3
2025-10-23,23.7,89,5.5,17.3,952.7
2025-10-24,23.3,91,12.0,10.8,953.0
2025-10-25,23.4,89,20.4,10.0,952.9
2025-10-26,24.4,84,1.0,10.9,952.7
2025-10-27,24.9,79,2.3,7.0,952.5
2025-10-28,23.5,89,16.8,16.2,949.8
2025-10-29,22.5,91,26.7,18.2,947.9
2025-10-30,24.8,74,0.2,19.5,951.3
2025-10-31,24.4,71,0.0,14.3,954.0
2025-11-01,25.2,80,0.1,9.0,954.3
2025-11-02,25.0,81,0.4,13.8,955.0
2025-11-03,25.4,81,1.0,12.6,954.5
2025-11-04,24.3,85,1.6,10.1,954.2
2025-11-05,25.2,74,0.0,9.7,953.2
2025-11-06,25.0,65,0.0,8.5,954.1
2025-11-07,25.0,58,0.0,9.9,955.4
2025-11-08,24.2,50,0.0,8.9,956.3
2025-11-09,23.3,54,0.0,8.3,955.5
2025-11-10,23.5,51,0.0,6.5,955.5
2025-11-11,24.2,49,0.0,9.7,956.1
2025-11-12,24.1,48,0.0,9.3,956.8
2025-11-13,23.4,45,0.0,9.8,957.5
2025-11-14,22.4,50,0.0,8.9,957.0
2025-11-15,22.4,52,0.0,8.4,957.8
2025-11-16,22.4,48,0.0,9.8,958.7
2025-11-17,22.3,45,0.0,10.7,958.1
2025-11-18,23.1,45,0.0,8.9,956.6
2025-11-19,23.1,49,0.0,8.3,956.6
2025-11-20,23.0,49,0.0,8.7,957.2
2025-11-21,24.3,57,0.0,10.8,958.2
2025-11-22,25.2,63,0.0,10.5,957.8
2025-11-23,25.7,61,0.0,8.8,957.6
2025-11-24,25.4,54,0.0,9.7,957.7
2025-11-25,24.4,58,0.0,9.7,957.6
2025-11-26,24.0,61,0.0,11.3,957.8
2025-11-27,23.6,63,0.0,11.1,957.9
2025-11-28,23.1,52,0.0,11.1,956.5
2025-11-29,22.1,51,0.0,9.8,955.4
2025-11-30,22.7,54,0.0,9.6,955.2
2025-12-01,23.4,60,0.2,10.1,955.2
2025-12-02,23.9,62,0.0,12.4,955.4
2025-12-03,24.1,58,0.0,10.2,956.7
2025-12-04,24.3,62,0.1,9.4,958.0
2025-12-05,23.6,52,0.0,11.6,959.0
2025-12-06,22.9,49,0.0,9.2,959.2
2025-12-07,23.4,45,0.0,10.6,959.0
2025-12-08,22.6,40,0.0,11.1,958.5
2025-12-09,22.7,35,0.0,13.5,957.9
2025-12-10,22.7,35,0.0,12.3,958.4
2025-12-11,22.2,32,0.0,9.9,957.7
2025-12-12,21.9,35,0.0,8.8,956.8
2025-12-13,22.1,42,0.0,9.2,956.8
2025-12-14,22.3,45,0.0,8.5,957.4
2025-12-15,22.0,50,0.0,8.3,957.6
2025-12-16,22.0,52,0.0,8.0,957.6
2025-12-17,22.9,49,0.0,9.2,958.7
2025-12-18,22.7,40,0.0,10.3,958.2
2025-12-19,22.1,37,0.0,10.3,956.6
2025-12-20,21.6,42,0.0,9.8,955.2
2025-12-21,21.2,55,0.0,8.3,956.2
2025-12-22,22.2,48,0.0,8.3,956.4
2025-12-23,21.7,49,0.0,10.1,955.7
2025-12-24,21.9,48,0.0,8.6,955.8
2025-12-25,21.9,47,0.0,8.3,956.5
2025-12-26,21.4,52,0.0,8.7,956.4
2025-12-27,21.5,53,0.0,8.0,956.7
2025-12-28,21.5,52,0.0,8.0,957.2
2025-12-29,21.4,51,0.0,8.0,957.0
2025-12-30,22.0,52,0.0,5.1,955.9
2025-12-31,22.7,53,0.0,9.4,954.2
